Genomes		Glycolysis_1--Glucose_kinase_7	Glycolysis_2--Glucose_6_phosphate_isomerase_4	Glycolysis_3--Phosphofructokinase_7	Glycolysis_4--Fructose_biphosphate_aldolase_3	Glycolysis_5--Triosephosphate_isomerase_4	Glycolysis_6--glyceraldehyde3phosphate_dehydrogenase_4	Glycolysis_7--phosphoglycerate_kinase_3	Glycolysis_8--phosphoglycerate_mutase_4	Glycolysis_9--enolase_4	Glycolysis_10--Pyruvate_kinase_4		TCA_1--Citrate_synthase_7	TCA_2--Aconitate_hydratase_3	TCA_3--Isocitrate_dehydrogenase_4	TCA_4--dihydrolipoamide_acetyltransferase_4	TCA_7--alphaketoglutarate_decarboxylase_1	TCA_8--succinylCoA_synthetase_subunit_beta_3	TCA_9--succinylCoA_synthetase_subunit_alpha_4	TCA_10--Succinate_dehydrogenase_flavoprotein_7	TCA_11--fumarate_reductase_ironsulfur_subunit_5	TCA_12--fumarate_hydratase_4	TCA_13--malate_dehydrogenase_3		3PGA_AMINOACIDS_1--Phosphoglycerate_dehydrogenase_4	3PGA_AMINOACIDS_2--Phosphoserine_aminotransferase_3	3PGA_AMINOACIDS_3--Phosphoserine_Phosphatase_4	3PGA_AMINOACIDS_4--glycine_hydroxymethyltransferase_6	3PGA_AMINOACIDS_5--serine_O_acetyltransferase_2	3PGA_AMINOACIDS_6--Cysteine_synthase_6		ALPHAKETOGLUTARATE_AMINOACIDS_1--Glutamine_2-oxoglutarate_aminotransferase	ALPHAKETOGLUTARATE_AMINOACIDS_2--glutamate dehydrogenase_1	ALPHAKETOGLUTARATE_AMINOACIDS_3--Glutamine_synthetase_1	ALPHAKETOGLUTARATE_AMINOACIDS_4--Glutamate_5_kinase_1	ALPHAKETOGLUTARATE_AMINOACIDS_5--Glutamate-5-semialdehyde_dehydrogenase_1	ALPHAKETOGLUTARATE_AMINOACIDS_6--Pyrroline-5-carboxylate_reductase_1	ALPHAKETOGLUTARATE_AMINOACIDS_7--Acetylglutamate_kinase_1	ALPHAKETOGLUTARATE_AMINOACIDS_8--N-acetyl-gamma-glutamyl-phosphate_reductase_1	ALPHAKETOGLUTARATE_AMINOACIDS_9--Acetylornithine_aminotransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_10--Glutamate_N-acetyltransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_11--Ornithine_carbamoyltransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_12--Argininosuccinate synthase_1	ALPHAKETOGLUTARATE_AMINOACIDS_15--glutamate_synthase_1	ALPHAKETOGLUTARATE_AMINOACIDS_19--argininosuccinate_lyase_1		E4P_AMINO_ACIDS_1--2_dehydro_3_deoxyphosphoheptonate_aldolase_3	E4P_AMINO_ACIDS_2--3_dehydroquinate_synthase_3	E4P_AMINO_ACIDS_3--3_dehydroquinate_dehydratase_3	E4P_AMINO_ACIDS_4--Shikimate_dehydrogenase_3	E4P_AMINO_ACIDS_5--Shikimate_kinase_3	E4P_AMINO_ACIDS_6--3_phosphoshikimate_1carboxyvinyltransferase_3	E4P_AMINO_ACIDS_7--Chorismate_synthase_3	E4P_AMINO_ACIDS_8--Anthranilate_synthase_component_1_3	E4P_AMINO_ACIDS_9--Anthranilate_phosphoribosyltransferase_3	E4P_AMINO_ACIDS_10--Phosphoribosyl_isomerase_2	E4P_AMINO_ACIDS_11--Indole3glycerol_phosphate_synthase_2	E4P_AMINO_ACIDS_12--Tryptophan_synthase_alpha_3	E4P_AMINO_ACIDS_13--Tryptophan_synthase_beta_2	E4P_AMINO_ACIDS_14--Chorismate_mutase_3	E4P_AMINO_ACIDS_15--Prephenate_dehydrogenase_3	E4P_AMINO_ACIDS_16--Aspartate_amino_transferase_1	E4P_AMINO_ACIDS_17--Prephenate_dehydratase_1	E4P_AMINO_ACIDS_18--bifunctional_indole3glycerol_phosphate_synthase_phosphoribosylanthranilate_isomerase_1	E4P_AMINO_ACIDS_19--phosphoribosylanthranilate_isomerase_2		OXALACETATE_AMINOACIDS_1--Aspartate_transaminase_2	OXALACETATE_AMINOACIDS_2--Asparagine_synthase_3	OXALACETATE_AMINOACIDS_3--Aspartate_kinase_3	OXALACETATE_AMINOACIDS_4--Aspartate_semialdehyde_dehydrogenase_4	OXALACETATE_AMINOACIDS_5--Homoserine_dehydrogenase_4	OXALACETATE_AMINOACIDS_6--Homoserine_kinase_3	OXALACETATE_AMINOACIDS_7--Threonine_synthase_4	OXALACETATE_AMINOACIDS_8--dihydropicolinate_synthase_5	OXALACETATE_AMINOACIDS_9--dihydropicolinate_reductase_3	OXALACETATE_AMINOACIDS_10--Tetrahydrodipicolinate_N_succinyl_transferase_2	OXALACETATE_AMINOACIDS_11--succinyldiaminopimelate_transaminase_3	OXALACETATE_AMINOACIDS_12--succinyl_diaminopimelate_desuccinylase_3	OXALACETATE_AMINOACIDS_13--diaminopimelate_epimerase_3	OXALACETATE_AMINOACIDS_14--diaminopimelate_decarboxylase_4	OXALACETATE_AMINOACIDS_15--Homoserine_O_succinyltransferase_2	OXALACETATE_AMINOACIDS_16--cystathione_gamma_synthetase_5	OXALACETATE_AMINOACIDS_17--cystathione_beta_lyase_2	OXALACETATE_AMINOACIDS_18--Methionine_synthase_4	OXALACETATE_AMINOACIDS_19--argininosuccinate_lyase_3		PPP_1--Glucose_6_phosphate_dehydrogenase_5	PPP_2--6_phosphogluconolactonase_2	PPP_3--phosphogluconate_dehydrogenase_6	PPP_4--Ribulose_phosphate_3_epimerase_3	PPP_5--Ribose_5_phosphate_isomerase_4	PPP_6--transketolaseA_3	PPP_7--transketolase_3		PYR_THR_AA_1--Alanine_dehydrogenase_2	PYR_THR_AA_2--Threonine_ammonialiase_3	PYR_THR_AA_3--Acetolactate_synthase_large_subunit_3	PYR_THR_AA_4--Ketoacid_reductoisomerase_3	PYR_THR_AA_5--Dihydroxiacid_dehydratase_5	PYR_THR_AA_6--Branchedchain_amino_acid_transaminase_3	PYR_THR_AA_7--Isopropyl_malate_synthase_3	PYR_THR_AA_8--isopropylmalate_isomerase_large_subunit_3	PYR_THR_AA_9--isopropylmalate_isomerase_small_subunit_2	PYR_THR_AA_10--3isopropylmalate_dehydrogenase_3		R5P_AMINOACIDS_1--ribosephosphate_pyrophosphokinase_4	R5P_AMINOACIDS_2--ATP_phosphoribosyltransferase_3	R5P_AMINOACIDS_3--phosphoribosyl_ATP_diphosphatase_3	R5P_AMINOACIDS_4--phosphoribosyl_AMP_cyclohydrolase_3	R5P_AMINOACIDS_5--phosphoribosyl_isomerase_A_3	R5P_AMINOACIDS_6--imidazole_glycerol_phosphate_synthase_H_2	R5P_AMINOACIDS_7--imidazoleglycerol_phosphate_dehydratase_3	R5P_AMINOACIDS_8--histidinolphosphate_aminotransferase_3	R5P_AMINOACIDS_9--histidinol_phosphatase_1	R5P_AMINOACIDS_10--histidinol_dehydrogenase_2
Ascidiaceihabitans_donghaensis__GCA_900302465		1	1	0	0	1	4	1	0	1	1		1	1	1	2	1	1	1	2	2	1	0		4	0	1	1	1	2		2	1	5	1	1	1	1	1	6	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	5	1	1	1		5	0	1	1	1	0	1	2	0	0	7	0	1	1	0	3	4	1	1		1	0	1	1	1	1	0		2	3	5	1	3	0	1	1	1	2		1	0	0	1	1	1	1	1	1	4
Boseongicola_aestuarii__GCA_900184815		1	1	1	0	1	2	1	0	1	1		1	1	2	4	1	1	1	1	1	1	0		6	0	1	1	1	3		1	1	5	1	1	1	1	1	7	1	1	1	1	3		1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	4	0	1	2		4	0	1	1	1	0	1	1	0	0	2	0	1	1	0	3	4	1	2		1	0	1	1	0	2	0		2	4	7	1	3	0	1	2	2	2		2	0	0	0	1	2	1	2	1	3
Brevirhabdus_pacifica__GCA_002797755		0	1	0	0	1	3	3	0	1	1		1	2	1	2	1	2	2	2	2	1	0		4	0	1	1	1	1		1	1	2	1	1	1	1	1	6	1	1	1	1	2		1	1	1	2	0	0	1	2	1	1	1	1	1	1	0	3	1	1	1		3	0	1	1	1	0	1	1	0	0	4	0	1	1	0	2	3	1	1		1	0	1	2	0	3	0		2	2	7	1	2	0	1	1	1	1		1	0	0	1	1	4	1	1	1	2
Candidatus_Halocyntiibacter__GCA_003333265		1	1	0	0	1	3	1	0	1	1		1	1	2	2	1	1	1	2	1	3	0		5	0	1	2	1	2		2	1	4	1	1	2	1	1	13	1	1	1	1	3		1	1	1	2	0	1	1	2	1	2	1	1	2	1	0	3	1	1	1		3	0	1	1	1	0	3	1	0	0	4	0	1	1	0	4	5	1	2		1	0	1	1	0	1	0		3	4	8	1	5	0	1	1	1	2		1	0	0	1	2	1	1	1	1	4
Candidatus_Rhodobacter__GCA_001078595		0	1	0	0	2	3	1	0	1	1		2	1	1	2	1	1	1	2	2	1	0		5	0	1	2	1	2		2	1	6	2	1	1	1	1	9	1	2	1	1	3		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	5	0	1	1		5	0	1	2	1	0	1	2	0	0	7	0	1	1	0	3	4	1	2		1	0	1	1	1	2	0		2	2	9	1	5	0	1	1	1	3		1	0	0	1	1	2	1	1	1	3
Catellibacterium_nectariphilum__GCA_000429765		0	1	0	0	1	3	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		5	0	1	1	1	1		3	1	6	1	1	1	1	1	9	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	3	1	1	1		5	0	1	1	1	0	1	2	0	0	3	0	1	2	0	3	4	2	1		1	0	0	1	0	1	0		2	2	1	1	3	0	1	3	2	2		1	0	0	1	1	1	1	2	1	2
Cereibacter_azotoformans__GCA_021391315		1	1	1	0	1	3	1	0	1	1		1	1	2	2	1	1	1	2	1	1	0		7	0	1	1	2	2		1	1	5	1	1	1	1	1	7	1	1	1	1	3		1	1	1	1	1	1	1	2	1	1	1	1	2	1	0	3	1	1	1		5	0	1	1	1	0	1	1	0	0	5	0	0	1	0	4	5	3	2		1	0	0	1	0	2	0		2	3	2	1	3	0	1	1	1	1		2	0	0	1	1	2	1	1	1	1
Cereibacter_changlensis__GCA_003254335		2	1	1	0	1	3	1	0	1	2		1	1	1	2	1	1	1	1	1	1	0		13	0	1	1	2	3		2	1	5	1	1	1	1	1	8	1	2	1	1	3		1	1	2	2	0	1	1	2	1	1	1	1	1	1	1	6	1	1	1		8	1	1	1	1	0	1	1	0	0	6	0	1	1	0	2	3	1	2		1	0	1	1	0	1	0		2	2	6	1	5	0	1	1	1	2		1	0	0	1	1	2	1	1	1	2
Cereibacter_johrii__GCA_003046325		1	1	1	0	1	3	1	0	1	2		1	1	1	2	1	1	1	3	2	2	0		7	0	1	1	1	2		1	1	5	1	1	1	1	1	7	1	1	1	1	3		1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2		4	0	1	1	1	0	1	3	0	0	4	0	0	1	0	4	5	3	2		1	0	0	1	0	2	0		2	3	4	1	4	0	1	1	1	2		1	0	0	1	1	2	1	1	2	2
Chachezhania_antarctica__GCA_003646465		1	1	0	0	1	3	1	0	1	1		1	1	2	2	1	3	3	2	1	1	0		4	0	1	2	1	1		1	1	4	1	1	1	1	1	10	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	4	1	1	2		5	0	1	1	1	0	1	2	0	0	5	0	1	1	0	3	4	3	1		2	0	0	1	0	2	0		2	1	5	1	6	0	1	1	1	1		1	0	0	1	1	2	1	1	1	2
Chachezhania_sediminis__GCA_009765275		0	1	0	0	1	2	1	0	1	1		2	2	2	4	1	1	1	1	1	2	0		3	0	1	2	1	2		2	1	8	1	1	1	1	1	15	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	4	1	1	1		5	0	1	1	1	0	1	2	0	0	4	0	1	1	0	3	4	3	1		1	0	1	1	1	2	0		2	1	6	1	5	0	1	2	2	1		1	0	0	1	1	2	1	3	1	2
Cochlodiniinecator_piscidefendens__GCA_011326755		0	1	0	0	1	4	1	0	1	1		1	1	1	2	1	2	2	2	1	2	0		5	0	1	2	1	1		2	1	3	1	1	1	1	1	10	1	1	1	1	3		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	9	1	1	1		9	0	1	1	1	0	1	2	0	0	9	0	1	1	0	4	6	1	2		1	0	1	1	1	1	0		2	3	7	1	2	0	1	1	1	2		1	0	0	1	1	1	1	3	2	4
Coraliihabitans_acroporae__GCA_019891535		0	1	0	0	1	3	1	0	1	1		1	1	1	2	1	2	2	3	3	2	0		6	1	1	2	1	3		2	2	7	1	1	1	1	1	9	1	1	1	1	2		1	1	1	1	0	1	1	1	1	2	1	1	1	1	0	4	1	1	1		4	0	1	1	1	0	1	1	0	0	4	0	1	1	0	4	4	1	1		0	0	0	1	0	0	0		2	4	11	1	4	0	1	1	1	4		1	0	0	1	2	2	1	1	1	2
Cribrihabitans_marinus__GCA_900109035		2	1	0	0	1	4	1	0	2	2		1	1	1	4	1	1	1	1	1	1	0		5	0	1	2	1	2		1	1	5	1	1	1	1	1	14	1	2	1	1	2		1	1	1	1	0	0	1	2	1	2	1	1	1	1	0	4	1	1	1		4	1	1	1	1	0	1	1	0	0	4	0	1	1	0	4	5	1	1		2	0	0	1	0	1	0		2	4	7	1	3	0	1	1	1	2		1	0	0	1	2	2	1	1	1	3
Cypionkella_psychrotolerans__GCA_001294535		2	1	1	0	2	4	1	0	1	1		1	1	1	2	1	2	2	2	1	1	0		6	0	1	3	2	3		2	1	8	1	1	1	1	1	13	1	4	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	1		5	0	1	1	1	0	1	2	0	0	6	0	1	1	0	5	6	1	1		2	0	2	2	1	1	0		2	2	7	1	4	0	1	1	1	1		1	0	0	1	1	1	1	2	1	1
Defluviimonas_aquaemixtae__GCA_900302475		0	1	1	0	1	3	1	0	1	1		1	1	1	2	1	3	3	1	1	1	0		5	0	1	1	1	2		1	1	6	1	1	1	1	1	9	1	1	1	1	2		1	1	2	2	0	1	1	2	1	2	1	1	1	1	0	5	1	1	1		5	0	1	1	1	0	1	3	0	0	5	0	0	1	0	3	3	1	1		1	0	0	1	0	2	0		2	5	7	1	4	0	1	1	1	1		2	0	0	1	2	2	1	2	1	4
Defluviimonas_denitrificans__GCA_002973535		0	1	1	0	2	4	1	0	1	1		1	1	1	2	1	2	2	1	1	1	0		4	0	1	2	1	2		1	0	7	1	1	1	1	1	11	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	3	0	1	2		4	1	1	1	1	0	1	1	0	0	4	0	1	3	0	3	4	1	1		1	0	1	1	2	1	0		2	3	5	1	3	0	1	2	2	1		1	0	0	1	1	2	1	1	1	2
Defluviimonas_indica__GCA_900106675		0	1	0	0	1	2	1	0	1	1		1	1	1	2	1	1	1	2	1	1	0		5	0	1	1	1	1		2	1	4	1	1	1	1	0	7	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	3	0	1	1		3	1	1	2	1	0	1	1	0	0	3	0	1	1	0	3	4	1	1		1	0	1	1	0	2	0		2	5	6	1	3	0	1	2	1	2		1	0	0	1	1	2	1	2	1	1
Falsigemmobacter_faecalis__GCA_003863335		0	1	0	0	1	3	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		4	0	1	1	1	1		1	1	3	1	1	1	1	1	5	1	1	1	1	2		1	1	2	2	0	0	1	1	1	1	1	1	1	1	0	2	1	1	1		3	0	1	1	1	0	1	1	0	0	2	0	1	1	0	3	4	2	1		1	0	1	1	0	1	0		1	2	2	1	2	0	1	1	1	1		1	0	0	1	1	1	1	2	1	1
Falsirhodobacter_deserti__GCA_004015795		0	1	0	0	1	3	1	0	1	1		1	2	1	2	1	1	1	1	1	1	0		2	0	1	1	1	1		1	1	2	1	1	1	1	1	6	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1		1	0	1	1	1	0	1	2	0	0	2	0	1	1	0	1	2	0	1		1	0	0	1	0	2	0		2	1	1	1	5	0	1	1	1	2		1	0	0	1	1	2	1	1	1	1
Falsirhodobacter_halotolerans__GCA_022899245		0	1	0	0	1	3	1	0	1	1		1	0	1	2	1	1	1	1	1	1	0		9	0	1	1	1	1		1	1	2	1	1	1	1	1	4	1	1	1	1	3		1	1	2	1	0	1	1	1	1	1	1	1	1	1	0	5	1	1	1		6	0	1	1	1	0	1	5	0	0	6	0	1	1	0	1	2	1	2		1	0	0	1	0	1	0		1	2	2	1	5	0	1	2	2	2		1	0	0	1	1	2	0	2	0	2
Fertoeibacter_niger__GCA_009380135		2	1	0	0	1	3	1	0	1	2		1	1	1	3	1	1	1	1	1	1	0		5	0	1	2	1	1		1	1	6	1	1	1	1	1	9	1	2	1	1	2		1	1	1	2	0	1	1	2	1	1	1	1	1	1	1	2	0	1	1		3	0	1	1	1	0	1	2	0	0	3	0	1	2	0	2	3	1	1		1	0	1	1	0	1	0		2	3	6	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	4
Fluviibacterium_aquatile__GCA_004358675		1	1	0	0	2	4	1	0	2	2		1	1	2	4	1	1	1	1	1	1	0		5	0	1	1	1	1		2	1	5	1	1	1	1	1	8	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4	1	1	2		5	0	1	1	1	0	1	1	0	0	5	0	1	1	0	3	5	3	1		1	0	0	1	0	2	0		1	4	4	1	3	0	1	2	1	1		1	0	0	1	1	4	1	2	1	2
Frigidibacter_albus__GCA_009881095		1	1	1	0	1	4	1	0	1	2		2	1	1	3	1	1	1	1	1	1	0		8	0	1	1	1	1		1	1	6	1	1	1	1	1	9	1	1	1	1	2		1	1	1	2	0	1	1	2	1	1	1	1	1	1	0	3	1	1	1		4	0	1	1	1	0	1	1	0	0	5	0	1	1	0	3	4	2	1		1	0	0	2	0	2	0		2	3	2	1	5	0	1	1	1	2		1	0	0	1	1	2	1	1	1	1
Frigidibacter_mobilis__GCA_001620265		1	1	1	0	1	4	1	0	1	2		1	1	1	2	1	1	1	1	1	1	0		6	0	1	2	1	1		1	1	6	1	1	1	1	1	8	1	1	1	1	3		1	1	1	2	0	1	1	2	1	0	1	1	1	1	0	4	1	1	1		5	0	1	1	1	0	1	3	0	0	5	0	0	1	0	4	5	2	2		1	0	0	2	0	2	0		2	2	3	1	5	0	1	1	1	3		1	0	0	1	0	2	1	2	1	1
Frigidibacter_oleivorans__GCA_003993775		0	1	1	0	1	2	1	0	1	2		1	2	1	3	1	1	1	2	1	1	0		7	0	1	2	1	1		1	1	5	1	1	1	1	1	10	1	1	1	1	3		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	3	1	1	2		5	0	1	1	1	0	1	2	0	0	4	0	1	1	0	3	4	1	2		1	0	0	1	0	1	0		2	2	2	1	2	0	1	2	1	2		1	0	0	1	1	1	1	1	1	1
Fuscibacter_oryzae__GCA_016765795		1	1	1	0	2	3	1	0	1	1		1	1	1	3	1	1	1	1	1	3	0		3	0	1	3	2	1		2	0	6	1	1	1	1	1	9	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	5	0	1	1		7	0	1	1	1	0	1	3	0	0	7	0	1	1	0	4	5	1	1		1	0	1	1	2	3	0		2	2	7	1	3	0	1	1	1	1		1	0	0	1	1	1	1	1	1	2
Fuscovulum_blasticum__GCA_003071405		1	1	1	0	1	3	1	0	1	2		1	1	1	2	1	1	1	1	1	1	0		3	0	1	2	2	2		2	1	5	1	1	1	1	1	6	1	1	1	1	2		1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	4	0	1	1		5	0	1	1	1	0	1	1	0	0	6	0	1	2	0	4	5	1	1		1	0	0	1	1	2	0		2	2	4	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Gemmobacter_aestuarii__GCA_004799285		1	1	1	0	1	4	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		4	0	1	2	1	1		1	1	9	1	1	1	1	1	11	1	1	1	1	2		1	1	1	1	0	0	1	2	1	1	1	1	1	1	0	5	1	1	1		5	0	1	1	1	0	1	3	0	0	6	0	1	1	0	3	4	1	1		1	0	0	1	0	3	0		2	5	7	1	3	0	1	1	1	4		1	0	0	1	1	1	1	1	1	1
Gemmobacter_aquarius__GCA_003060865		2	1	1	0	1	4	1	0	1	1		1	1	2	2	1	2	2	1	1	1	0		4	0	0	2	1	1		2	1	6	1	1	1	1	1	6	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	1		4	0	1	1	1	0	1	1	0	0	5	0	1	1	0	5	5	1	1		1	0	0	1	0	1	0		2	3	6	1	4	0	1	1	1	1		1	0	0	1	1	1	1	1	1	3
Gemmobacter_aquaticus__GCA_007859075		1	1	1	0	1	4	1	0	1	1		1	1	1	2	1	1	1	2	1	2	0		4	0	1	1	2	2		2	1	6	1	1	1	1	1	9	1	1	1	1	2		1	1	1	2	0	1	1	2	1	1	1	1	1	1	0	3	0	1	1		5	1	1	1	2	0	2	3	0	0	4	0	0	3	0	3	4	1	1		1	0	1	1	0	2	0		2	4	3	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Gemmobacter_aquatilis__GCA_900110025		1	1	1	0	1	4	1	0	1	2		1	1	1	2	1	1	1	2	1	2	0		6	0	1	2	1	1		2	1	8	1	1	1	1	1	9	1	1	1	1	2		1	1	1	0	1	1	1	2	1	1	1	1	1	1	0	3	1	1	1		4	0	1	1	1	0	1	2	0	0	3	0	0	2	0	2	3	1	1		1	0	0	1	0	1	0		2	2	5	1	3	0	1	1	1	2		1	0	0	1	1	2	1	2	1	1
Gemmobacter_caeni__GCA_003054195		1	1	0	0	2	3	1	0	1	1		1	1	1	3	1	3	3	2	1	3	0		4	0	1	3	1	1		2	1	7	1	1	1	1	1	13	1	1	1	1	2		1	1	1	0	0	1	1	2	1	1	1	1	1	1	0	4	0	1	1		6	0	1	1	2	0	1	2	0	0	4	0	0	1	0	3	4	3	1		1	0	0	1	1	2	0		2	2	6	1	1	0	1	1	1	2		1	0	0	1	1	1	1	2	1	1
Gemmobacter_caeruleus__GCA_008271655		1	1	1	0	2	4	1	0	1	1		1	1	1	2	1	1	1	1	1	2	0		4	0	1	2	1	1		2	0	5	1	1	1	1	1	10	1	1	1	1	2		1	1	1	0	0	1	1	4	1	1	1	1	2	1	0	3	0	1	1		5	0	1	1	1	0	1	2	0	0	4	0	1	1	0	2	3	1	1		1	0	0	1	1	1	0		2	3	5	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Gemmobacter_fulva__GCA_018798885		1	1	1	0	2	4	1	0	1	1		2	1	1	2	1	2	2	2	1	3	0		6	0	1	2	1	1		2	2	7	1	1	1	1	1	16	1	1	1	1	3		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	4	1	1	1		5	1	1	1	2	0	1	2	0	0	5	0	1	3	0	4	5	2	2		1	0	0	1	1	1	0		2	2	5	1	3	0	1	1	1	2		1	0	0	1	1	1	1	2	1	1
Gemmobacter_intermedius__GCA_004054105		0	1	0	0	1	2	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		5	0	1	1	1	1		1	1	3	1	1	1	1	1	6	1	1	1	1	2		1	1	2	2	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1		4	0	1	1	1	0	1	1	0	0	2	0	1	1	0	4	5	2	1		1	0	0	1	0	1	0		1	2	2	1	2	0	1	2	1	1		1	0	0	1	1	1	1	2	1	2
Gemmobacter_lanyuensis__GCA_014652355		1	1	1	0	2	4	1	0	1	1		1	1	1	2	1	1	1	2	1	3	0		4	0	1	1	1	1		2	0	7	1	1	1	1	1	12	1	1	1	1	2		1	1	1	0	0	1	1	2	1	1	1	1	1	1	0	4	0	1	1		5	0	1	1	1	0	1	5	0	0	5	0	1	1	0	2	3	1	1		1	0	0	1	1	2	0		2	4	5	1	3	0	1	1	1	1		1	0	0	1	1	1	1	1	1	1
Gemmobacter_lutimaris__GCA_003570715		1	1	0	0	2	4	1	0	1	1		1	1	1	3	1	2	2	2	1	2	0		4	0	1	2	1	1		2	1	6	1	1	1	1	1	15	1	1	1	1	2		1	1	1	0	0	1	1	2	1	1	1	1	1	1	0	3	0	1	2		4	0	1	1	1	0	1	3	0	0	3	0	1	1	0	2	3	3	1		1	0	0	1	1	2	0		2	2	6	1	3	0	1	1	1	2		1	0	0	1	1	1	1	2	1	1
Gemmobacter_megaterium__GCA_900156815		0	1	0	0	1	3	1	0	1	1		2	1	1	3	1	1	1	1	1	2	0		4	0	1	1	1	1		1	2	6	1	1	1	1	1	8	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	5	1	1	1		6	1	1	1	1	0	1	2	0	0	5	0	1	1	0	4	5	2	1		1	0	0	1	0	1	0		2	2	2	1	3	0	1	1	1	2		1	0	0	1	1	1	1	2	1	1
Gemmobacter_nanjingensis__GCA_014652195		1	1	0	0	2	3	1	0	1	1		1	1	1	3	1	2	2	2	1	2	0		4	0	1	2	1	1		2	1	7	1	1	1	1	1	13	1	1	1	1	2		1	1	1	0	0	1	1	2	1	1	1	1	1	1	0	3	0	1	1		5	0	1	1	2	0	1	2	0	0	3	0	0	2	0	5	6	3	1		1	0	0	1	1	2	0		2	2	7	1	2	0	1	1	1	2		2	0	0	0	1	1	1	2	1	1
Gemmobacter_serpentinus__GCA_008973825		1	1	0	0	1	3	1	0	1	1		1	1	1	2	1	1	1	1	1	2	0		4	0	1	2	1	1		1	1	7	1	1	1	1	1	7	1	1	1	2	2		1	1	1	0	0	0	1	2	1	1	1	1	1	1	1	4	0	1	1		6	0	1	1	1	0	1	1	0	0	6	0	1	2	0	3	4	3	1		1	0	1	1	0	1	0		2	2	3	1	2	0	1	1	1	1		1	0	0	1	1	1	1	2	1	1
Gemmobacter_straminiformis__GCA_014243445		3	1	1	0	1	4	1	0	1	1		1	1	1	2	1	2	2	1	1	1	0		5	0	1	2	2	2		1	1	7	1	1	1	1	1	7	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	1		4	0	1	1	1	0	1	3	0	0	5	0	1	1	0	4	4	1	1		1	0	0	1	0	2	0		2	3	6	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Gemmobacter_tilapiae__GCA_014652215		1	1	1	0	1	3	1	0	1	1		1	1	1	2	1	1	1	2	1	1	0		2	0	1	2	1	1		1	1	6	1	1	1	1	1	4	1	1	1	1	2		1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	2	0	1	1		3	0	1	1	1	0	1	2	0	0	4	0	0	1	0	3	4	1	1		1	0	1	1	0	2	0		2	1	2	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	3
Gymnodinialimonas_ceratoperidinii__GCA_019297855		0	1	0	0	1	4	1	0	1	1		1	2	2	2	1	1	1	2	2	1	0		3	0	1	2	1	2		2	1	4	2	2	1	1	1	5	1	1	1	1	3		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	6	1	1	1		6	1	1	1	1	0	1	1	0	0	6	0	0	1	0	3	4	1	2		1	0	1	1	0	1	0		2	4	6	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	4
Haematobacter_massiliensis__GCA_004328555		0	1	0	0	1	5	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		2	0	1	1	1	2		1	2	4	1	1	1	1	1	9	1	2	1	1	2		1	1	2	1	0	1	1	1	1	1	1	1	1	1	0	4	1	1	1		5	1	1	1	1	0	2	1	0	0	4	1	1	1	0	2	3	1	1		1	0	0	2	0	2	0		1	5	3	1	2	0	1	1	1	1		1	0	0	1	1	2	1	2	1	1
