Genomes		Glycolysis_1--Glucose_kinase_7	Glycolysis_2--Glucose_6_phosphate_isomerase_4	Glycolysis_3--Phosphofructokinase_7	Glycolysis_4--Fructose_biphosphate_aldolase_3	Glycolysis_5--Triosephosphate_isomerase_4	Glycolysis_6--glyceraldehyde3phosphate_dehydrogenase_4	Glycolysis_7--phosphoglycerate_kinase_3	Glycolysis_8--phosphoglycerate_mutase_4	Glycolysis_9--enolase_4	Glycolysis_10--Pyruvate_kinase_4		TCA_1--Citrate_synthase_7	TCA_2--Aconitate_hydratase_3	TCA_3--Isocitrate_dehydrogenase_4	TCA_4--dihydrolipoamide_acetyltransferase_4	TCA_7--alphaketoglutarate_decarboxylase_1	TCA_8--succinylCoA_synthetase_subunit_beta_3	TCA_9--succinylCoA_synthetase_subunit_alpha_4	TCA_10--Succinate_dehydrogenase_flavoprotein_7	TCA_11--fumarate_reductase_ironsulfur_subunit_5	TCA_12--fumarate_hydratase_4	TCA_13--malate_dehydrogenase_3		3PGA_AMINOACIDS_1--Phosphoglycerate_dehydrogenase_4	3PGA_AMINOACIDS_2--Phosphoserine_aminotransferase_3	3PGA_AMINOACIDS_3--Phosphoserine_Phosphatase_4	3PGA_AMINOACIDS_4--glycine_hydroxymethyltransferase_6	3PGA_AMINOACIDS_5--serine_O_acetyltransferase_2	3PGA_AMINOACIDS_6--Cysteine_synthase_6		ALPHAKETOGLUTARATE_AMINOACIDS_1--Glutamine_2-oxoglutarate_aminotransferase	ALPHAKETOGLUTARATE_AMINOACIDS_2--glutamate dehydrogenase_1	ALPHAKETOGLUTARATE_AMINOACIDS_3--Glutamine_synthetase_1	ALPHAKETOGLUTARATE_AMINOACIDS_4--Glutamate_5_kinase_1	ALPHAKETOGLUTARATE_AMINOACIDS_5--Glutamate-5-semialdehyde_dehydrogenase_1	ALPHAKETOGLUTARATE_AMINOACIDS_6--Pyrroline-5-carboxylate_reductase_1	ALPHAKETOGLUTARATE_AMINOACIDS_7--Acetylglutamate_kinase_1	ALPHAKETOGLUTARATE_AMINOACIDS_8--N-acetyl-gamma-glutamyl-phosphate_reductase_1	ALPHAKETOGLUTARATE_AMINOACIDS_9--Acetylornithine_aminotransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_10--Glutamate_N-acetyltransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_11--Ornithine_carbamoyltransferase_1	ALPHAKETOGLUTARATE_AMINOACIDS_12--Argininosuccinate synthase_1	ALPHAKETOGLUTARATE_AMINOACIDS_15--glutamate_synthase_1	ALPHAKETOGLUTARATE_AMINOACIDS_19--argininosuccinate_lyase_1		E4P_AMINO_ACIDS_1--2_dehydro_3_deoxyphosphoheptonate_aldolase_3	E4P_AMINO_ACIDS_2--3_dehydroquinate_synthase_3	E4P_AMINO_ACIDS_3--3_dehydroquinate_dehydratase_3	E4P_AMINO_ACIDS_4--Shikimate_dehydrogenase_3	E4P_AMINO_ACIDS_5--Shikimate_kinase_3	E4P_AMINO_ACIDS_6--3_phosphoshikimate_1carboxyvinyltransferase_3	E4P_AMINO_ACIDS_7--Chorismate_synthase_3	E4P_AMINO_ACIDS_8--Anthranilate_synthase_component_1_3	E4P_AMINO_ACIDS_9--Anthranilate_phosphoribosyltransferase_3	E4P_AMINO_ACIDS_10--Phosphoribosyl_isomerase_2	E4P_AMINO_ACIDS_11--Indole3glycerol_phosphate_synthase_2	E4P_AMINO_ACIDS_12--Tryptophan_synthase_alpha_3	E4P_AMINO_ACIDS_13--Tryptophan_synthase_beta_2	E4P_AMINO_ACIDS_14--Chorismate_mutase_3	E4P_AMINO_ACIDS_15--Prephenate_dehydrogenase_3	E4P_AMINO_ACIDS_16--Aspartate_amino_transferase_1	E4P_AMINO_ACIDS_17--Prephenate_dehydratase_1	E4P_AMINO_ACIDS_18--bifunctional_indole3glycerol_phosphate_synthase_phosphoribosylanthranilate_isomerase_1	E4P_AMINO_ACIDS_19--phosphoribosylanthranilate_isomerase_2		OXALACETATE_AMINOACIDS_1--Aspartate_transaminase_2	OXALACETATE_AMINOACIDS_2--Asparagine_synthase_3	OXALACETATE_AMINOACIDS_3--Aspartate_kinase_3	OXALACETATE_AMINOACIDS_4--Aspartate_semialdehyde_dehydrogenase_4	OXALACETATE_AMINOACIDS_5--Homoserine_dehydrogenase_4	OXALACETATE_AMINOACIDS_6--Homoserine_kinase_3	OXALACETATE_AMINOACIDS_7--Threonine_synthase_4	OXALACETATE_AMINOACIDS_8--dihydropicolinate_synthase_5	OXALACETATE_AMINOACIDS_9--dihydropicolinate_reductase_3	OXALACETATE_AMINOACIDS_10--Tetrahydrodipicolinate_N_succinyl_transferase_2	OXALACETATE_AMINOACIDS_11--succinyldiaminopimelate_transaminase_3	OXALACETATE_AMINOACIDS_12--succinyl_diaminopimelate_desuccinylase_3	OXALACETATE_AMINOACIDS_13--diaminopimelate_epimerase_3	OXALACETATE_AMINOACIDS_14--diaminopimelate_decarboxylase_4	OXALACETATE_AMINOACIDS_15--Homoserine_O_succinyltransferase_2	OXALACETATE_AMINOACIDS_16--cystathione_gamma_synthetase_5	OXALACETATE_AMINOACIDS_17--cystathione_beta_lyase_2	OXALACETATE_AMINOACIDS_18--Methionine_synthase_4	OXALACETATE_AMINOACIDS_19--argininosuccinate_lyase_3		PPP_1--Glucose_6_phosphate_dehydrogenase_5	PPP_2--6_phosphogluconolactonase_2	PPP_3--phosphogluconate_dehydrogenase_6	PPP_4--Ribulose_phosphate_3_epimerase_3	PPP_5--Ribose_5_phosphate_isomerase_4	PPP_6--transketolaseA_3	PPP_7--transketolase_3		PYR_THR_AA_1--Alanine_dehydrogenase_2	PYR_THR_AA_2--Threonine_ammonialiase_3	PYR_THR_AA_3--Acetolactate_synthase_large_subunit_3	PYR_THR_AA_4--Ketoacid_reductoisomerase_3	PYR_THR_AA_5--Dihydroxiacid_dehydratase_5	PYR_THR_AA_6--Branchedchain_amino_acid_transaminase_3	PYR_THR_AA_7--Isopropyl_malate_synthase_3	PYR_THR_AA_8--isopropylmalate_isomerase_large_subunit_3	PYR_THR_AA_9--isopropylmalate_isomerase_small_subunit_2	PYR_THR_AA_10--3isopropylmalate_dehydrogenase_3		R5P_AMINOACIDS_1--ribosephosphate_pyrophosphokinase_4	R5P_AMINOACIDS_2--ATP_phosphoribosyltransferase_3	R5P_AMINOACIDS_3--phosphoribosyl_ATP_diphosphatase_3	R5P_AMINOACIDS_4--phosphoribosyl_AMP_cyclohydrolase_3	R5P_AMINOACIDS_5--phosphoribosyl_isomerase_A_3	R5P_AMINOACIDS_6--imidazole_glycerol_phosphate_synthase_H_2	R5P_AMINOACIDS_7--imidazoleglycerol_phosphate_dehydratase_3	R5P_AMINOACIDS_8--histidinolphosphate_aminotransferase_3	R5P_AMINOACIDS_9--histidinol_phosphatase_1	R5P_AMINOACIDS_10--histidinol_dehydrogenase_2
Loktanella_salsilacus_GCA_024206795_		2	1	0	0	1	1	1	0	1	1		1	1	1	2	1	1	1	1	1	1	0		5	1	1	1	1	1		2	1	3	2	2	1	1	1	3	1	2	1	1	3		1	1	2	3	0	0	1	1	1	1	1	1	1	1	0	4	1	1	2		4	0	1	1	1	0	1	1	0	0	5	0	1	1	0	3	4	1	2		1	0	1	1	0	1	0		1	2	4	1	4	0	1	1	1	2		1	0	0	1	1	2	1	1	1	2
Loktanella_tamlensis_GCA_900115105_		1	1	0	0	1	4	1	0	1	1		1	0	2	2	1	1	1	1	1	1	0		4	0	1	1	1	1		2	0	4	1	1	1	1	1	5	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	3	0	1	1		4	0	1	2	1	0	1	1	0	0	4	0	1	1	0	3	4	1	1		1	0	1	1	0	1	0		2	2	2	1	4	0	1	1	1	2		1	0	0	1	1	2	1	2	1	1
Loktanella_vestfoldensis_GCA_000382265		2	1	0	0	1	4	1	0	1	1		1	1	1	4	1	1	1	1	1	1	0		4	0	1	1	1	1		2	1	4	1	1	1	1	1	5	1	2	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4	1	1	1		4	0	1	1	1	0	1	1	0	0	4	0	0	1	0	3	4	3	1		1	0	0	1	0	1	0		2	3	3	1	3	0	1	1	1	1		1	0	0	1	1	1	1	1	1	2
Maribius_salinus_GCA_900141995_		1	1	1	0	1	2	1	0	1	1		1	1	1	2	1	1	1	1	1	1	0		4	0	1	1	1	1		1	0	4	1	1	1	1	1	5	1	1	1	1	2		1	1	1	2	0	0	1	1	1	1	1	1	1	1	0	3	0	1	1		3	0	1	1	1	0	1	2	0	0	4	0	1	1	0	3	4	1	1		1	0	1	1	0	2	0		2	2	4	1	4	0	1	1	1	1		1	0	0	1	1	2	1	1	1	3
Marimonas_lutisalis_GCA_005434965_		0	1	1	0	1	3	2	0	1	1		2	1	1	2	1	1	1	1	1	2	0		4	0	1	2	1	1		3	1	4	1	1	1	1	1	12	1	1	1	1	2		1	1	2	2	0	1	1	1	1	1	1	1	1	1	0	5	1	1	1		5	0	1	1	1	0	1	3	0	0	5	0	1	2	0	3	3	1	1		1	0	0	1	0	4	0		2	4	8	1	5	0	1	2	2	1		1	0	0	1	2	2	1	1	1	2
Marinovum_algicola_GCA_900109145_		0	1	1	0	2	4	1	0	1	1		2	1	2	6	1	1	1	2	1	1	0		10	0	1	2	1	1		2	1	5	1	1	1	1	1	8	1	1	1	1	2		1	1	1	2	0	0	1	2	1	2	1	1	1	1	0	6	1	1	1		6	0	1	1	1	0	1	2	0	0	6	0	1	1	0	5	5	1	1		1	0	0	1	1	2	0		2	2	10	1	7	0	1	1	1	3		1	0	0	1	2	2	1	1	1	4
Maritimibacter_alexandrii_GCA_005871115		0	1	1	0	1	3	1	0	1	1		1	1	2	5	1	1	1	3	1	1	0		3	1	1	1	1	1		2	0	4	1	1	1	1	1	7	1	1	1	1	2		1	1	2	1	0	1	1	1	1	1	1	1	1	1	0	3	1	1	1		4	0	1	1	1	0	1	1	1	0	4	0	1	1	0	3	4	3	1		1	0	0	1	1	1	0		2	2	5	1	3	0	1	2	2	1		1	0	0	1	1	2	1	1	1	2
Meganema_perideroedes_GCA_000374145_		0	1	0	0	1	1	1	0	1	1		1	1	1	3	1	1	1	2	1	1	0		2	0	1	2	2	2		1	2	4	1	1	1	1	1	4	1	1	1	1	3		1	1	1	1	0	1	1	2	1	1	1	1	1	0	1	3	1	1	1		3	1	1	1	1	0	1	2	0	0	3	0	0	1	0	3	3	1	2		1	0	1	1	0	2	0		1	2	3	1	3	0	1	1	1	1		1	0	0	1	1	2	1	2	1	1
Meridianimarinicoccus_roseus_GCA_003172915_		1	1	1	0	2	3	1	0	1	1		1	1	2	4	1	2	2	2	1	1	0		6	0	1	1	1	1		1	1	5	1	1	1	1	1	7	1	1	1	1	2		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4	1	1	1		5	1	1	1	1	0	1	2	0	0	5	0	1	1	0	3	4	3	1		1	0	0	1	1	3	0		2	4	3	1	4	0	1	1	1	1		1	0	0	1	1	4	1	1	1	1
Mesobacterium_pallidum_GCA_019966535_		1	1	1	0	1	4	2	0	1	1		1	1	2	5	1	1	1	2	1	1	0		6	0	1	1	1	2		2	1	6	1	1	1	1	0	9	1	2	1	1	2		1	1	2	3	0	1	1	1	1	1	1	1	1	1	0	4	1	1	1		6	0	1	1	1	0	1	2	0	0	5	0	1	1	0	3	4	1	1		1	0	0	2	1	4	0		2	3	6	1	6	0	1	1	1	1		1	0	0	1	1	2	1	2	1	4
Neotabrizicola_shimadae_GCA_019623905_		2	1	1	0	1	5	1	0	1	2		1	1	1	2	1	2	2	1	1	1	0		3	0	1	2	1	1		1	1	8	1	1	1	1	1	11	1	1	1	1	2		1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	3	1	1	1		5	0	1	1	1	0	1	1	0	0	5	0	1	2	0	4	5	1	1		1	0	1	1	1	2	0		2	3	4	1	3	0	1	1	1	1		1	0	0	1	1	1	1	1	1	1
Nioella_ostreopsis_GCA_004000255_		1	1	1	0	1	4	1	0	1	1		1	1	2	4	1	1	1	2	1	1	0		5	0	1	2	1	2		2	1	6	1	1	1	1	1	10	1	1	1	1	2		1	1	1	2	0	1	1	2	1	2	1	1	1	1	0	5	1	1	1		6	0	0	1	1	0	1	3	0	0	5	0	1	1	0	5	6	1	1		1	0	0	1	0	1	0		2	6	9	1	5	0	1	1	1	1		1	0	0	1	2	2	1	1	2	4
Oceanicola_batsensis_GCA_000152725_		1	1	0	0	1	3	1	0	1	1		1	1	2	2	1	1	1	2	1	1	0		4	0	1	1	1	1		1	2	5	1	1	1	1	1	9	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	2	1	1	1		3	0	1	1	1	0	0	1	0	0	3	0	1	1	0	2	3	1	1		1	0	0	1	0	1	0		2	3	6	1	2	0	1	2	2	1		1	0	0	1	1	2	1	1	2	2
Oceanicola_granulosus_GCA_000153305_		1	1	1	0	1	1	1	0	1	1		1	1	1	2	1	1	1	2	1	1	0		3	0	1	2	1	3		2	1	4	1	1	1	1	1	5	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	4	1	1	1		5	1	1	1	1	0	3	2	0	0	4	1	1	1	0	4	5	1	1		1	0	1	1	0	1	0		1	1	3	1	3	0	1	0	1	4		1	0	0	1	1	2	1	1	1	2
Octadecabacter_antarcticus_GCA_000155675_		1	1	0	0	1	3	1	0	1	1		1	2	1	4	1	1	1	1	1	1	0		6	0	1	1	1	1		2	1	4	2	2	1	1	1	5	1	2	1	1	3		1	1	1	2	0	0	1	2	1	1	1	1	1	1	0	6	0	1	1		6	0	1	1	1	0	1	1	0	0	4	0	1	1	0	4	5	1	2		1	0	1	1	0	2	0		2	3	7	1	5	0	1	3	2	1		1	0	0	1	1	2	1	1	1	3
Octadecabacter_arcticus_GCA_000155735_		0	1	0	0	2	3	1	0	1	1		1	2	2	3	1	1	1	1	2	1	0		4	0	1	1	1	1		1	2	5	2	2	1	1	1	7	1	1	1	1	2		1	1	1	1	0	0	1	2	1	1	1	1	1	1	0	6	1	1	2		6	0	1	1	1	0	1	1	0	0	4	0	1	1	0	3	4	1	1		1	0	1	1	1	1	0		3	5	5	1	5	0	1	4	2	1		1	0	0	1	1	1	1	1	1	5
Octadecabacter_temperatus_GCA_001187845_		0	1	0	0	1	3	1	0	1	1		1	1	2	2	1	1	1	2	1	1	0		4	0	1	2	1	1		2	2	5	1	1	2	1	1	6	1	1	1	1	2		1	1	1	1	0	0	1	2	1	1	1	1	1	1	0	4	1	1	1		4	0	1	1	1	0	1	1	0	0	6	0	1	1	0	4	5	1	1		1	0	1	1	1	1	0		2	4	6	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	2
Pacificibacter_maritimus_GCA_003814915_		1	1	0	0	1	3	1	0	1	1		1	1	2	2	1	1	1	2	1	2	0		3	0	1	1	1	1		2	0	1	1	1	1	1	1	4	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	2		4	0	1	1	1	0	1	1	0	0	4	0	1	1	0	2	3	1	1		1	0	2	1	1	2	0		1	1	3	1	3	0	1	2	1	1		1	0	0	1	1	1	1	1	1	1
Pacificitalea_manganoxidans_GCA_002504165_		1	1	0	0	1	3	1	0	1	1		1	1	2	3	1	1	1	1	1	1	0		8	0	1	1	1	1		1	1	3	1	1	2	1	1	7	1	1	1	1	2		1	1	1	2	0	0	1	2	1	1	1	1	1	1	0	5	1	1	1		5	0	1	1	1	0	1	1	0	0	6	0	1	1	0	1	2	2	1		1	0	0	1	0	1	0		2	2	6	1	4	0	1	1	1	4		1	0	0	1	1	2	1	3	1	2
Paracoccus_alcaliphilus_GCA_900110285_		0	1	1	0	1	1	1	0	1	1		1	1	1	3	1	4	4	2	1	1	0		7	0	1	2	2	1		1	2	5	1	1	1	1	1	8	1	1	1	1	3		1	0	2	2	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		2	0	1	1	1	0	1	2	0	0	3	0	1	1	0	3	4	3	2		1	0	0	1	0	2	0		1	3	6	1	4	0	1	1	1	2		1	0	0	1	1	2	1	1	1	2
Paracoccus_aminophilus_GCA_000444995_		0	1	0	0	1	1	1	0	1	1		2	2	1	3	1	2	2	2	1	3	0		8	0	1	3	2	1		2	1	4	1	1	1	1	1	10	1	1	1	1	3		1	1	1	0	0	1	1	2	1	1	1	1	1	1	1	8	1	1	2		9	0	1	1	1	0	1	2	0	0	9	0	1	2	0	4	5	2	2		1	0	1	1	0	1	0		2	2	5	1	3	0	1	2	1	1		1	0	0	1	1	2	1	1	1	2
Paracoccus_aminovorans_GCA_900005615_		0	1	1	0	1	2	1	0	1	1		2	1	1	3	1	2	2	2	1	2	0		4	0	1	2	1	2		1	2	4	1	1	1	1	1	6	1	1	1	1	2		1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	4	0	0	4	0	1	2	0	4	5	2	1		1	0	0	1	0	1	0		2	2	4	1	3	0	2	1	1	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_bogoriensis_GCA_019431455_		0	1	1	0	2	2	1	0	1	1		2	1	1	2	1	1	1	2	1	1	0		3	0	1	1	1	1		1	1	3	1	1	1	1	1	6	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		2	0	1	1	1	0	1	1	0	0	3	0	0	1	0	2	3	3	1		1	0	1	1	1	1	0		2	2	2	1	2	0	1	2	1	1		1	0	0	1	1	2	1	1	0	1
Paracoccus_contaminans_GCA_002105555_		0	1	1	0	1	2	1	0	1	1		1	1	1	2	1	1	1	1	1	1	0		4	0	1	1	1	1		1	1	3	1	2	1	1	1	5	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	2	1	1	1		4	0	1	1	1	0	1	1	0	0	1	0	0	1	0	2	3	1	1		1	0	0	1	0	1	0		1	1	3	1	3	0	1	1	1	1		1	0	0	1	1	1	1	1	0	1
Paracoccus_denitrificans_GCA_000203895_		0	1	1	0	1	2	1	0	2	1		2	2	1	4	1	1	1	2	1	4	0		6	0	1	1	2	1		1	1	4	1	1	2	1	1	10	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	2		5	0	1	1	1	0	1	3	0	0	5	0	1	2	0	3	4	2	1		1	0	1	1	0	2	0		2	3	9	1	4	0	1	1	1	2		1	0	0	1	1	2	1	1	1	3
Paracoccus_everestensis_GCA_021491915_		0	1	1	0	2	1	1	0	1	1		1	1	1	2	1	1	1	1	1	1	0		5	0	1	1	1	1		1	2	4	1	1	1	1	1	4	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	2	1	1	2		3	0	1	1	1	0	1	2	0	0	4	0	0	1	0	2	3	3	1		1	0	1	1	1	2	0		2	2	3	1	4	0	1	3	2	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_halophilus_GCA_900111785_		0	1	1	0	2	1	1	0	2	2		1	1	1	2	1	1	1	2	1	2	0		7	0	1	1	2	2		1	1	4	1	1	1	1	1	6	1	1	1	1	2		1	1	1	2	0	0	1	2	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	5	0	0	4	0	0	2	0	2	3	2	1		1	0	0	1	1	2	0		2	3	4	1	4	0	1	1	1	2		1	0	0	1	1	1	1	1	1	1
Paracoccus_jeotgali_GCA_002865605_		0	1	1	0	1	1	1	0	1	1		2	1	1	2	1	1	1	1	1	2	0		3	0	1	1	1	1		1	2	4	1	1	1	1	0	7	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1		4	0	1	1	1	0	1	2	0	0	3	0	0	1	0	2	3	2	1		1	0	1	1	0	1	0		1	2	5	1	2	1	1	2	2	1		1	0	0	1	1	2	1	1	1	2
Paracoccus_kondratievae_GCA_009301415_		0	1	1	0	1	1	1	0	1	1		2	1	1	3	1	1	1	2	1	2	0		5	0	1	2	1	1		2	1	3	1	1	1	1	1	8	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	2	1	1	2		3	0	1	1	1	0	1	2	0	0	4	0	1	2	0	2	3	2	1		1	0	1	1	0	2	0		2	3	5	1	4	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_liaowanqingii_GCA_004683865_		0	1	1	0	2	2	1	0	1	1		1	2	2	2	1	1	1	1	1	1	0		9	0	1	1	1	1		1	1	5	1	1	1	1	2	10	1	1	1	1	3		1	1	2	2	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	1	0	0	3	0	1	1	0	1	2	3	2		1	0	1	1	1	3	0		2	2	3	1	5	0	1	2	1	3		1	0	0	1	1	2	1	0	1	1
Paracoccus_limosus_GCA_009711185_		0	1	1	0	2	1	1	0	1	1		1	1	1	3	1	1	1	2	1	2	0		4	0	1	1	2	1		1	1	4	1	1	1	1	1	5	1	1	1	1	2		1	1	2	0	0	0	1	2	1	1	1	1	1	1	1	3	1	1	2		3	0	1	1	1	0	1	1	0	0	3	0	1	2	0	3	4	1	1		1	0	0	1	1	2	0		1	2	4	1	4	1	1	1	1	2		1	0	0	1	1	2	1	2	1	2
Paracoccus_lutimaris_GCA_003337565_		0	1	1	0	1	1	1	0	1	1		1	1	1	3	1	1	1	2	1	2	0		5	0	1	1	1	2		1	0	5	1	1	1	1	1	4	1	2	1	1	3		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	3	1	1	2		4	0	1	1	1	0	1	2	0	0	3	0	0	2	0	2	3	2	2		1	0	2	1	0	1	0		2	2	6	1	4	0	1	1	1	1		1	0	0	1	1	2	1	1	1	3
Paracoccus_marcusii_GCA_019141545_		0	1	1	0	2	2	1	0	1	1		1	2	2	2	1	1	1	1	1	1	0		6	0	1	1	1	1		1	1	3	1	1	1	1	2	7	1	1	1	1	3		1	1	1	2	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		2	0	1	1	1	0	1	1	0	0	3	0	1	1	0	2	3	3	2		1	0	1	1	1	3	0		2	1	3	1	3	0	1	2	1	3		1	0	0	1	1	2	1	1	1	1
Paracoccus_methylovorus_GCA_016919705_		0	1	0	0	1	1	1	0	1	1		2	2	1	3	2	1	1	2	1	3	0		5	0	1	1	1	1		1	1	4	1	1	1	1	1	9	1	1	1	1	2		1	1	1	1	0	1	1	3	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	3	0	0	3	0	1	2	0	3	4	3	1		1	0	1	1	0	2	0		2	3	6	1	4	0	1	1	1	1		1	0	0	1	1	2	1	2	2	3
Paracoccus_mutanolyticus_GCA_003285265_		0	1	1	0	1	1	1	0	1	1		1	2	1	2	1	1	1	1	1	2	0		3	0	0	1	0	1		1	0	2	1	1	1	1	1	5	1	1	1	2	2		1	1	1	1	0	1	0	0	1	0	1	1	2	1	1	4	1	1	2		4	0	1	1	1	0	1	2	0	0	4	0	1	1	0	2	3	1	1		1	0	0	1	0	4	0		0	2	4	1	3	0	1	1	0	1		2	0	0	1	0	1	1	1	1	1
Paracoccus_pantotrophus_GCA_008824185_		0	1	1	0	1	1	1	0	1	1		1	1	1	5	1	1	1	2	1	4	0		7	0	1	1	1	2		1	1	3	1	1	2	1	1	8	1	1	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	4	1	1	2		6	0	1	1	1	0	1	3	0	0	6	0	1	2	0	2	3	2	1		1	0	1	1	0	3	0		2	2	7	1	3	0	1	1	1	2		1	0	0	1	1	2	1	1	1	3
Paracoccus_ravus_GCA_004522175_		1	1	0	0	1	1	1	0	1	1		1	2	1	2	1	1	1	1	1	2	0		5	0	1	1	1	2		1	0	4	1	1	1	1	1	5	1	1	1	1	2		1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		4	0	1	1	1	0	1	2	0	0	2	0	1	1	0	2	3	2	1		1	0	0	1	1	2	0		1	2	3	1	5	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_sanguinis_GCA_012689545_		0	1	1	0	1	1	1	0	1	1		1	1	1	3	1	1	1	1	1	1	0		4	0	1	1	1	1		1	2	3	1	1	1	1	1	8	1	1	1	1	2		1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1		3	0	1	1	1	0	1	1	0	0	1	0	1	2	1	2	3	1	1		1	0	0	1	0	1	0		2	1	2	1	3	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_sulfuroxidans_GCA_007830335_		0	1	0	0	1	2	1	0	1	1		1	2	1	5	1	2	2	2	1	2	0		7	0	1	1	2	1		1	2	5	1	1	1	1	1	7	1	1	1	1	2		1	1	2	1	0	2	1	2	1	1	1	1	1	1	1	3	1	1	2		5	0	1	1	1	0	1	1	0	0	4	0	1	2	0	3	4	2	1		1	0	0	1	1	2	0		2	2	5	1	4	0	1	1	1	1		1	0	0	1	1	2	1	1	1	1
Paracoccus_suum_GCA_003324675_		0	1	1	0	1	2	1	0	1	1		2	1	1	2	1	1	1	1	1	2	0		5	0	1	1	1	1		1	2	3	1	1	1	1	0	8	1	1	1	1	2		1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	5	1	1	2		5	0	1	1	1	0	1	3	0	0	7	0	1	1	0	2	4	1	1		1	0	0	1	0	2	0		2	1	3	1	2	0	1	1	1	1		1	0	0	1	1	2	1	1	0	1
Paracoccus_tegillarcae_GCA_002847305_		0	1	1	0	1	1	1	0	1	1		1	1	1	3	1	1	1	2	1	1	0		5	0	1	2	1	1		1	2	4	1	1	1	1	1	12	1	1	1	1	2		1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1		4	0	1	1	1	0	1	3	0	0	3	0	0	1	1	2	4	3	1		1	0	1	1	0	3	0		2	4	4	1	4	0	1	2	1	1		1	0	0	1	1	2	1	1	1	3
Paracoccus_thiocyanatus_GCA_900156255_		0	1	1	0	1	1	1	0	1	1		1	1	1	3	1	1	1	2	1	3	0		4	0	1	1	1	1		1	1	3	1	1	1	1	1	9	1	3	1	1	2		1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	1	0	0	3	0	1	2	0	2	3	2	1		1	0	0	1	0	2	0		2	3	1	1	3	0	1	1	1	2		1	0	0	1	1	2	1	1	1	1
Paracoccus_tibetensis_GCA_900102505_		1	1	1	0	1	2	1	0	1	1		1	1	1	2	1	1	1	2	1	1	0		3	0	1	2	1	1		1	1	4	1	1	1	1	1	8	1	1	1	1	2		1	1	2	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2		3	0	1	1	1	0	1	1	0	0	3	0	1	1	0	2	3	3	1		1	0	0	1	0	1	0		2	3	4	1	5	0	1	1	1	2		1	0	0	1	1	2	1	1	0	1
Paracoccus_yeei_GCA_002749495_		0	1	1	0	1	2	1	0	1	1		1	1	1	3	1	1	1	2	1	2	0		9	0	1	1	2	2		1	1	4	1	1	1	1	1	8	1	1	1	1	2		1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	4	1	1	2		5	0	1	1	1	0	1	4	0	0	4	0	1	2	0	4	5	2	1		1	0	0	1	0	3	0		1	3	4	1	5	0	1	2	1	2		1	0	0	1	1	1	1	1	1	1
Paracoccus_zhejiangensis_GCA_002847445_		0	1	1	0	1	2	1	0	1	1		1	2	1	3	1	2	2	2	1	1	0		6	0	1	3	1	1		1	2	5	1	1	1	1	0	8	1	1	1	1	3		1	1	1	2	0	1	1	2	1	1	1	1	1	1	1	3	0	1	2		4	0	1	1	1	0	1	3	0	0	3	0	1	1	1	2	3	1	2		1	0	1	1	0	2	0		3	4	4	1	6	0	1	1	1	2		1	0	0	1	1	2	1	1	1	3
